filename,category
#fakenews",Text
"China is hitting back against growing chorus of voices around the world, but especially from the US and Australia, calling for compensation for damage caused by Covid pandemic. US politicians are “lying through their teeth,” says Chinese Foreign Ministry.",Text
"BREAKING: A @Facebook contractor in Seattle has been diagnosed with #coronavirus #covid19. The person was last in the office on Friday, Feb. 21. The office, Stadium East, will close until Monday. Company statement: https://t.co/H6JpVrVXoy",Text
@eepdllc @stateofthenewy1 @Woodshed_1914 @Trace_AVP @JerrelXL @theline4two @IanChisolm @Byrons360 @AJTheManChild @TruePG718 @knickanator @MacksJulien @SquareBidness @Freekeith @2ForgetUs @11Jayt @stalling_e @Knickstape2005 @rahmmagick @mikenieve @BunchRegal @Ant4418 @0oty_Mac @DonaldP47082631 @juliettas70s @Iam_P45 @Chuck1one @shamiek7 @ed_tsunoda @Golfballl @RobertSParis1 @SBADJ1 @SwordsLiquidity @net_steven @BigFreezie @TMal761 @MrAlexCollins @miya90094826 @jaesofamous @LooseJointny @CAU_59 @Jaelin_Taylor @JoelGlenn @YankeesKnicks99 @KnicksFTW_HOTK @NYK247_4EVER @Michael59413281 @BrettJKoppel @simonbalac @TheKOTShow I’m just trying to get to what your fundamental belief is before I can officially say I disagree. So you do believe the primary option role was RJ’s entitled right based on draft position?,Text
"Coronavirus - dissemination analysed via network theory.  Conspiracy theories about corona and 5G - disseminated via social networks.  
And 5G itself - a network.  So yes definitely a network moment !  Thanks Mary. https://t.co/plPNFTfrTK",Text
Chem trails? Pollution? Radio waves? And now fuckers want 5G? EMP weapons designed to target humans and no one is paying attention...,Text
"But seriously, why would the government be using this virus to control us and keep us indoors, while dishing out money to people and purposely letting the economy crumble? Like it doesn’t add up. This theory gotta go.",Text
"Not sure if this is true or not, but if it is, its massive! 😲

HUGE: The UK Just Dumped China's Huawei in 5G Tech Roll-Out — Citing its Lies Over Coronavirus. | News and Politics https://t.co/5Vjg6l71sM",Text
"@Publici “This kind of a desperate action to try to violate the terms of your release and interfere with other witnesses says to me he is really concerned about his jeopardy, going away for a long time,"" @RepAdamSchiff”

#ManafortTampering
#MuellerInvestigation
https://t.co/xbq3NgOlMS",Text
So y’all still think it’s the 5g towers ? And not COVID 19? I’m curious,Text
They Putting my Kids in Danger and say it was a Virus - Corona Hoax Report p3-They think humans are the Virus and Corona Vaccines and 5G Weapons are the Cure https://t.co/LRvuwJBlWC,Text
"Imagine everyone in society starts going outside because China is opening back up, and people are getting confident...

and then the governments release another virus again but make it a lot worse this time.",Text
.@VP: The CDC tomorrow is going to issue new guidance which will make it possible for people who have exposed to the coronavirus to return to work more quickly by wearing a mask for a certain period of time.,Text
"@Utsava4 Utsava, do you think the coronavirus has anything to do with 5G? I saw a video talking about it and that it's not really the coronavirus but the after-effects of the 5G to the human body",Text
"@NaomiWong1984 @PattyHajdu The problem with 5G is not connection to the wuhan virus, it's the connection to the communist party and the fact that #Huawei has been proven to engage in backdoor spying in the past and is beholden to the CCP, making them an untrustworthy business partner.",Text
"#RaceTo5G Intel challenges Broadcom, Marvell et al. for basestation silicon dominance | Light Reading https://t.co/XTEfnJSvGc?",Text
"NWS Boise after reports of strong earthquake in Idaho: ""That was an earthquake. We are waiting for the information, we will send out an update when we learn the magnitude."" https://t.co/pYVkJQr4sl",Text
@djvlad HE WHO LAUGHS LAST LAUGHS BEST!!! 5G DID NOT CAUSE COVID-19...BUT IT PLAYS A ROLE IN THE HUMAN BODY...SAME PLACE IN CHINA THAT FIRST REPORTED CASES OF CARONA IS WHERE 5G WAS DEVELOPED AND TESTED...COINCIDENCE??,Text
"@sncrtypsning @mitchellvii There has not been one proven incident showing that anyone contracted the virus from anyone else.

NOT. ONE. CASE.

Where are you getting ""more contagious""?? You're totally making up nonsense. It's clearly the OPPOSITE.. 🤔",Text
Keri Hilson slammed for baseless ‘Africa coronavirus theory’; ‘Why do you think the virus is not happening in Africa like that? Not a 5G region’ https://t.co/zVPjUULXaq via @theentbuzz,Text
"Commercial reports from China indicate as many as 21 million deaths - fm CV [doubtful], based on 21mm cell phone accounts terminated.
These deaths likely resulted from the initiation of 5G in Wuhan, coincident w CV. Death occurs as with microwaves, with organs disintegrating",Text
"For anyone who actually believes the 5G theory.

The latest wildly false COVID-19 conspiracy theory puts the blame on 5G https://t.co/1N9dCpHB0Y",Text
"@Its_jozh The level of understanding is poor. 
For someone to even say 5G is the cause of corona virus.
That’s a sign of a big problem",Text
Coronavirus: Attacks on 5G mobile masts surge over Easter weekend | Science &amp; Tech News | Sky News https://t.co/D0NVaQoGXe,Text
@Covercov @dino_melaye Wot kind of yeye doom??? Pls tell us. Its high time u changed ur perception of 5G and all the lies the likes of @dino_melaye  and his likes  hv been feeding pple like @Covercov  &amp; ur likes,Text
"COVID-19: 5G broadband conspiracy ‘a hoax with no technical basis’, UN telecoms agency via @Ghtalksbusiness https://t.co/w1eAPE7osS",Text
"@RichardReichle If you look at the 4 hotspots for Corona virus,  ""China,Iran, Italy,  and the cruise lines,  what do they all have in common?? Theyve all recently gone 5G! If you read the symptoms of 5G radiation poisoning,  they are EXACTLY the same as Corona virus",Text
"🚨BORIS JOHNSON TO PULL OUT Of #HUAWEI 5G CONTRACT DUE TO #CCP MISINFORMATION🚨

CDMedia has heard from 2 sources close to the matter that Prime Minister Boris Johnson will cancel the UK’s contract for 5G wireless service from the Huawei!
https://t.co/8NUwJTkeig",Text
"You asked ""Do you see an argument for speeding up the roll-out of #5G networks across Europe?"" We asked @PODcloudEU – Director, Future Networks – @EU_Commission, DG CONNECT #COVID19 https://t.co/MB0BhBe1Hd",Text
Good use of tech to get around some of the travel challenges of COVID-19. Session on 5G in healthcare at #IoT20 where the speaker is presenting ‘down the line’ rather than being here in person! https://t.co/Q88A6UXUQm,Text
"True, but if the government imprisoned #DavidIcke for putting hysteria into the minds of his million followers they would also have to imprison half the psychiatrists and therapists in the UK for doing the same thing. https://t.co/ztxRdHbBCM",Text
"Psst! Here's a thing... From JFK, the Moon landing, alien lizards ruling over us, 9/11 to 5G and Coronavirus. Read Simon Horsford's article on how the @UniofBath are researching the sources and implications of #ConspiracyTheories. 
https://t.co/MMds2jRZk6",Text
"Tooth Fairy, Easter Bunny are ‘essential workers’ in Michigan, Gov. Gretchen Whitmer says https://t.co/uaOReFPRxi",Text
"Anyone actually know what’s going on in #Iran right now regarding #Coronavid19? 🦠 

Hearing some pretty rough situations are unfolding.

Forget politics, as a human race we stand together 🙏.",Text
do these people who are claiming 5g is causing corona actually realise it’s been up and running in major cities for close to a year now? 😭,Text
Using 4G to spread false narrative against 5G is like using analog to fight digital ! 5G no dey cause corona virus oooo😊,Text
@TaraAngel22019 @owlwoman911_ @OdinBsmart @GreenMike16 @CylantJustice @Me2189251618 @whthfk1 @grabaroot @Bluepopcorn8 @SouthPawAnon @MaryShew @basedinfidel8 @_twiceborn_ @mva_r @AltHutch @Ascension_Guide @ThomasFines @Notyourfuckinr1 @TWITMO_INMATE @doitqbaby @realDonaldTrump @GenFlynn @BradFitzpatriot @DougieFreshii @FredMer39027021 @paulacblades001 @slavewar @Patriot7231 @TimMerr1tt @meadlynn1 @JustMeLiberty @Matthew22655 @daisyboca @Qtastic3 @craigsolve @DreamwalkerWC @DaleDholc @donnie_maga @AmericaHasBalls @thelionlogos @RickeyB11595096 @aleeyun_nvaazun @JohnJRa87277002 @laztar11 @QAnon711 @goodmedicine4us @sapiofox @_IAmJackBurton_ @volarconalas @voeljegoed for the sexual molestation of a 13-year old boy that he had previously `groomed` on the internet. Tuffley was described as a `rising star` within the Labour Party - which is nothing to be proud of either,Text
"The potential for smart tourism has been further tapped during the #COVID19 epidemic, thanks to the help of new infrastructure and technologies related to #5G and #AI. https://t.co/LbYS8R2Dfi https://t.co/qJaHEaHW4c",Text
"#JUSTIN By 4pm, 161 people were placed under 14 days of mandatory quarantine under Hong Kong's new border control measure that came in effect from Feb 8 midnight. 
148 are at home, 11 in hotel, 2 in temporary facilities. 
143 of 161 are Hong Kong residents.",Text
"#5G #coronavirus: So 5G is not reason for Corona. Please stop harassing Telecom companies and Engineers.

#TheGuardian News paper reveal the truth. 

And its a #PASTOR. 

https://t.co/XMNZkgsuBX",Text
1918 Spanish flu. 1968 Hong Kong flu  2020 Coronavirus all coverups for technology??? Frequency...”Era of control”..vaccines with trafficking device..&amp; digital currency amazon/google taking over. 5G towers @POTUS,Text
"#5G+ thermal imagery human temperature measuring system is set to be used in hospitals in Wuhan, Hubei, starting February 14. With a combination of biological recognition, 5G and other technologies, it could rapidly measure temperature and issue warnings: report #2019nCoV https://t.co/xo4M29BU7T",Text
"Yall. Look up the relationship between 5G and COVID-19 

I've heard NOTHING but terrible things about 5g",Text
Wuhan rolled out 5G in Oct 2019 — two months later the province became afflicted with coronavirus,Text
@Sandraify6 @Poshfelly You won't say this after reading about it. Wuhan where the whole virus started from is covered with 5G network.,Text
@AmitShah Hi time to settle the AGR issues in Telecom sector and to allot free 20 MHz spectrum for  committed time bound roll out of 5G by all the nationwide Telcos to build capacity of the country to sustain economic activities during likely prolonged fight with Corona Virus,Text
"Absolutely crazy!! People burning/destroying 5g masts because of corona virus!!
Who starts these things?
Everyone knows it’s the bbc is behind coronavirus! 🤣🤣🤣🤣 match anyone? 🔥",Text
"Trump signed #5G to be installed?

Really? Does have any idea of implications of unregulated telecommunications cellular phone towers, that emits radiation over a blanketed area?

Warnings about cell phone and radiation emitting from them, been around since 90's!

#WakeTheFuckUp https://t.co/1hg5ZetaPl",Text
"BREAKING: Italy reports 4,668 new cases of coronavirus and 760 new deaths, raising total to 115,242 cases and 13,915 dead https://t.co/ACTvkkQ0g2",Text
"Revealed: 'former Vodafone executive' in 5G conspiracy video is UK pastor. 

Worked in ‘sales’ for less than a year. #COVIDIOTS  https://t.co/SDVVlNwBht",Text
5G coronavirus conspiracists BURNING phone masts amid bizarre claim 'radiation' sparked killer bug https://t.co/gYlMXqB3jy,Text
"Ing.Gironi UK engineers threatened and 5G masts burned by coronavirus conspiracy theorists | Android Central https://t.co/dpEszqATjv, see more https://t.co/jjWNrZPSJ2",Text
good morning to everyone except for the moms on Facebook who think they have more knowledge of Covid than the doctors! :),Text
These people are thick as shit - 5G coronavirus claims 'dangerous' as mast fires investigated https://t.co/Vz08rciQsw,Text
"You know my anxiety during quarantine has spiked pretty hard but then I remember theres people out there who genuinely believe the earth is flat, vaccines cause illnesses and the Coronavirus is made from the government in the shape of 5G cell towers &amp; just like that I feel better",Text
"""A refrigerated truck has been stationed outside to hold the bodies of the dead. Over the past 24 hours, New York City’s public hospital system said in a statement, 13 people at Elmhurst had died.""",Text
"5G/Covid-19 theory 
It's imminent to have more of it due to the prevailing circumstances of fear and tension. But is/are this/these established scientifically, that's where you can spot the ignorance and shenanigans in these postulations.",Text
"@Scout_Finch There is something in this 5G deployments in Wuhan city, Northern Italy. Electromagnet pulses are not healthy for the human body.. Over head Electrical power cables AC (Alternating Current) is known to cause health effects and issues same form of technical as 5G's pulsing current",Text
Linking covid-19 with 5G network is the demonstration of highest level of ignorance. People who are not scientists shouldn't comment on such issue as they are not knowledgeable of the subject matter.,Text
"Coronavirus: Birmingham and Merseyside masts set on fire over false 5G claims - #Idiots - Ban any convicted from owning more than 2G mobiles!!

 https://t.co/3l05EB0MUQ via @Inoreader",Text
If you think CORONA VIRUS - A PANDEMIC that’s killed over 50K ppl is caused by 5G you need to go back to school and unfollow me in the process cos I genuinely CBA.,Text
"@Rick__War @eepdllc @stateofthenewy1 @Woodshed_1914 @Trace_AVP @JerrelXL @theline4two @Byrons360 @AJTheManChild @TruePG718 @knickanator @MacksJulien @SquareBidness @Freekeith @2ForgetUs @11Jayt @stalling_e @Knickstape2005 @rahmmagick @mikenieve @BunchRegal @Ant4418 @0oty_Mac @DonaldP47082631 @juliettas70s @Iam_P45 @Chuck1one @shamiek7 @ed_tsunoda @Golfballl @RobertSParis1 @SBADJ1 @SwordsLiquidity @net_steven @BigFreezie @TMal761 @MrAlexCollins @miya90094826 @jaesofamous @LooseJointny @CAU_59 @Jaelin_Taylor @JoelGlenn @YankeesKnicks99 @KnicksFTW_HOTK @NYK247_4EVER @Michael59413281 @BrettJKoppel @simonbalac @TheKOTShow Yes. Not day 1 rookie but he will start next year at a mid to late yr rookie. Do you think he showed any legit growth due to taking big and measures meaningful shots, being in the fire in his future role?",Text
"@AndreaKhne1 @welt We all need to be aware, I agree in that sense, and we deserve to know.
What I find totally stupid, are people who find a connection between #5G towers and the spread of #COVID19.
The people who are saying #COVID19 is a hoax and my people are not dying, those are intolerable.",Text
"Dr. Anthony Fauci said attending President Trump’s daily White House briefings about the coronavirus is ""really draining"".

""If I had been able to just make a few comments and then go to work, that would have really been much better."" https://t.co/AeWC98SzGU",Text
"What is it with people setting these #5G masts on fire? People need a long hard look at themselves. Don’t understand the fascination of them, they don’t cause #COVID19 🤦🏽‍♂️🤦🏽‍♂️ find these people, round them up and lock them away....and the toilet roll hoarders! #MakeSocietyGreatAgain",Text
"The cap that unscrews on the top of a 5G lamp is the weapon,5G went on on Halloween in Wuhan ,before the virus lock down people escaped to Thailand with pictures of people they had left behind with blood in their eyes and bleeding from the ears,not a virus side effect,just saying",Text
As we move into the weekend physical distancing is even more important. Stay home 🏡. Stay healthy. and Stay in touch with family and friends virtually ⌨️. #BurlON https://t.co/4nVD2JJrUN,Text
"The #coronavirus outbreak is proving something of a catalyst for #5G #innovation, especially in China, with operators and #enterprises working closely with one another to help alleviate the burden on the nation’s infrastructure. https://t.co/gVl43p4Goy @totaltelecom",Text
"@nickbarnesaus Maybe it would be wise to do research and ask if this illness has anything to do with 5G

""Wuhan City, the capital of Hubei, is expected to have 10,000 5G base stations by the end of 2019""
https://t.co/Qg1ViscaFU",Text
5G not so popular everywhere in the world. More and more people aware of the ridiculously dangerous levels of radiation given off. So some people taking action themselves... #5G https://t.co/EOAd4yiaqk,Text
@djvlad Look at the correlations between other epidemics and technology being released. Such as a satellite system going up 6 months before the outbreak of Spanish flu and other like phenomena. Ask yourself with this epidemic going on... is this the best time to focus on 5G testing? 🤔,Text
"Updated graph of tests vs deaths per 1M inhabitants
It's interesting to see in which direction each country is moving.

TEST, TRACE, ISOLATE
#COVID19 https://t.co/1hfQiTNxkl https://t.co/DDATmOIbkw",Text
"""Rectal swabs can detect [SARS-CoV-2 RNA] in patients even when conventional oral tests are negative, doctors at the Wuhan Pulmonary Hospital in central China said in a study... patients may harbor the virus in the intestine at the early or late stage"" https://t.co/KdPDTHc4O7",Text
I was criticized by the Democrats when I closed the Country down to China many weeks ahead of what almost everyone recommended. Saved many lives. Dems were working the Impeachment Hoax. They didn’t have a clue! Now they are fear mongering. Be calm &amp; vigilant!,Text
"There has been a lot of debate about how deadly #covid19 really is, with various estimates being bandied about, some as low as 0,04%. I was asked about this on German radio yesterday and I want to briefly share what I said: thread",Text
"Last night I exited WhatsApp groups I have been a part of for about 7 years now, because of adults who just fail at thinking. There is no correlation or causation of Covid-19 &amp; 5G. Just because you pastor said it doesn't make it true! #Covid_19",Text
"Ya'll.... I just can't with these ignorant people🤯 thinking that 5g causes covid.   They ACTUALLY believe this.😶😶😶
THIS is why SCIENCE education is so important! https://t.co/c8yZjjYIhB",Text
5g radiation poisoning is proof people are nuts lol.... since when radiation poisoning been contagious.... 30 countries have 5g 181 countries have corona virus... meaning only logical since is... must be contagious right...?,Text
Parents Update: 5G causes Corona virus.,Text
"So there's a conspiracy theory going around social media claiming that 5G network is causing #COVID19. Adding this to my daily 🤷🏼‍♀️WTF&amp;FFS🤦🏼‍♀️ moments. Of course ""chem trails"" are also being blamed. Stop fear-mongering! https://t.co/vHaRV3KjmD",Text
I get the temptation to trash protesters in red states who want to lift stay at home orders. But we need to reflect on the government’s failure to offer real financial relief to average Americans &amp; small businesses. Not all of them are whining about getting their hair done.,Text
"@G_TheOriginal Let's see-they put us all on house arrest which had NOTHING to do with ""protecting"" ourselves or others from this Wuhan virus, deployed power pole workers to quickly install radioactive 5G all over the country, also fired off drones across America to spy on us. Fear? No #CivilWar",Text
"@GeneLamkin @FreedomRedeemer @drjohnm @cameronks @Medscape @sciam @davidicke @LondonRealTV From 2019: Wireless Industry Confesses: 'No Studies Show 5G is Safe' (are you listening corrupt 5G promoter and censor Ofcom??) https://t.co/AqaqpIJThT via David Icke
@davidicke https://t.co/UoyUXPkqLY",Text
India has registered a protest with Pakistan on the killing of an innocent Indian national in unprovoked firing by Pakistan forces: Sources,Text
"President @realDonaldTrump traveled to Tennessee to survey damage from the recent tornado and meet with families.  

We are with you, Tennessee! https://t.co/6tlusINREm",Text
Yesterday marked the 2nd time in just 17 days that @realDonaldTrump welcomed home a freed American - an achievement that ALL Americans can come together &amp; celebrate. 🇺🇸,Text
Hi @VeilBroadband. I have been having a series of problems with my wifi and have had no response from your customer service team via email. I will detail the problems here to see if I can get a response. Here’s a thread:,Text
Look around people. Not one single person in the entire chain of govt is even suggesting that government has no authority to lock perfectly healthy law abiding citizens into their homes. Let alone REFUSING TO ENFORCE such insane Tyranny.  Not one. NO one in govt is on your side.,Text
"Singapore minister says 5G rollout still on track despite coronavirus challenges 

READ MORE: https://t.co/5nZhpE6ERx

#5G #Applications #CellPhone #Communications #FastInternet #Internet #InternetSpeed #Smartphone #Software #Telecommunications~ https://t.co/tuHxjaVQ22",Text
"#5G #Covid_19 #coronavirus 
You  don't even know what an IP address is or the  difference between  WAN and LAN but you are experts on 5G 😂😂😂",Text
"Coronavirus conspiracy theorists set 5G towers afire, believing they're the cause of the pandemic https://t.co/tXWCPs6HI0",Text
"Q1 Quick Response to Covid-19
2.5 GHZ LIVE
5G NETWORK 
Delivering 5G Connectivity &amp; Unmatched Value
@T-Mobile
$TMUS
#FirstandFast https://t.co/jz56cI73zr",Text
"ENJOY EVERY MOMENT .... Hey the world is not ending, God is not punishing the earth, 5G is not spreading Covid 19 (by the way one of the most ridiculous things i have heard in my adulthood)... remain grateful and enjoy this moment, this is TEMPORARY
#stayhome #stayhome",Text
All these woke conspiracy theory experts need to make their mind up and decide if covid-19 is fake or if it’s real and 5g is causing it 🤦🏻‍♂️,Text
"""The best cure for the #CoronaVirus is a RED PILL. This so called pandemic is all about; 1) Controlling and isolating / quarantining the masses 2) 5G deployment 3) Economic / Stock Market Collapse 4) Total Surveillancern5) Forced Vaccination 6) Cashless Society 7) Microchip""",Text
"Why 5G is not causing the coronavirus pandemic, despite the conspiracy theory about towers, Wuhan and radiation | inews https://t.co/eRVTY9wAyz",Text
"Theres some strange people in this group that don't believe in the #coronavirus and think the #lockdown is just a #conspiracy for some new world order and to keep us out of the way while they build 5g towers 🙄

https://t.co/IJKdlBwOMT",Text
This born again Christian also thinks coronavirus is being spread by 5G wilreless networks. I can’t talk to someone who believes THAT,Text
Some bitch dressed up like a nurse to spread lies which makes it even worse. It’s insane real life people are dying and they think we’re quarantined bc they’re putting up 5G towers... https://t.co/u08uoEyoMj,Text
Celebrities being paid to say they have the coronavirus and 5g towers being the cause of the epidemic are two of the worst conspiracies I've ever heard.,Text
"Police forced to break up a protest against 5g in Mullumbimby 🙄
""The around 100 people, seemingly unaware of the potential dangers of contracting coronavirus in large gatherings, were incorrectly claiming that 5G can affect immunity.""",Text
"This POS helped China turn, easy to isolate, corona virus, into a #StealthVirus, that is untraceable until it is 'turned on' with 5G signal.(My deduction. Wanna BET)Read on Obama DOD, and NIH, initially paid him millions to start project.
Keep readinthread https://t.co/NXm5ziwMlo",Text
"Please #Russia and #Russian , never accept the #vaccination that some crazy guy like Bill Gates and Macron want to impose to the world 
they use the reason of covid-19 to create a massive fear to install #5G and try to vaccinate everyone with nano identity project",Text
"It boils my blood when i receive these rumors and cospiracy via whatsapp or facebook, weirdly,  theae arent uneducated and caveman.  These are well educated and informed people and yet they behave worse then a person who never see a face of school",Text
"The St. Patrick's Day parade in Manhattan is postponed. If it is ultimately canceled, it will be the first time in over 250 years. https://t.co/v5soUcyLmR",Text
"Pastor Chris Oyakhilome recently made the news after saying 5G causes deaths and not coronavirus. Nigerians on social media have now reacted to his claims.

While some felt his claims were ridiculous, others felt his points should be taken seriously. 🤔
https://t.co/sZDoFdKO8K",Text
Trudeau quietly approved Huawei despite warnings from Canadian Military &amp; Doctors who warned of the proven health dangers of high frequency micro radiation and the National Security risk. China has been flying in military to install. Cell outages to switch over. China now owns us https://t.co/B4RMd8XXQh,Text
"Alternative media is being shutdown before our very eyes, this is a VIOLATION of our human rights and below I explain why. 

#blacktheripper #borisjohnson #davidicke #londonreal #coronavirus #uklockdown  #ofcom #boris #TrendingNow #5g #conspiracy #Coronaconspiracy #stayhome https://t.co/o3Y1tYrjB2",Text
"@GretaThunberg @TBayClimateSave @ClimateDebate @vegansunlimited @AwareInfinitely @dwdd @GPH_Nature_Pics @KyleKushman420 @chooselovetoday @WillieNelson @TheHappyCampers @Nativeesoul @Simpson_Rick @cannabisexpo1 @420StonerCorner @ICI_Cannabis @Godzmazter @Raymosaki @ArchangelWolf @EmeraldZoo @edrosenthal @stevedeangelo @Norstackk @CannabisBizNews @offgrid @herbivore_club @BCBubbleman @theurbanremo @CosmosCannabis @StoneChomsky @MichaelJFoxOrg @CoryBooker @makeitright @carlzimmer @LiamHemsworth @iamwill @TobeyMaguire @thelittleidiot We will not allow for this plant to be eradicated, demonized, criminalized, synthesized &amp; so monopolized.
We will not let governments &amp; pharmaceutical companies and the very rich enslave us to their expensive harmful synthetic medicines.

MAKE PETITIONS EVERYBODY
Growing freedom! https://t.co/C83RduEpQ4",Text
"Did you catch the first episode of our #COVID19 podcast? We discuss:

📶 5G conspiracies
🚸 Children's digital rights
🕸️ How disinformation spreads into the mainstream

🎧Apple ➡️ https://t.co/yaBTkitZST
🎧Spotify ➡️ https://t.co/CPawUmnSNa
🎧Libsyn ➡️ https://t.co/wTeVBk9dcQ https://t.co/tBGv0jQnii",Text
"How much of an idiot must you be to think 5G is linked to Coronavirus, or to even think 5G towers can do damage anyway?! https://t.co/0eycspJWa9",Text
"YouTube will reduce the amount of content spreading conspiracy theories about links between 5G technology and coronavirus that it recommends to users, it has said, as four more attacks were recorded on phone masts within 24 hours.https://t.co/yzrZxz5De3",Text
"Zhong Nanshan, a prominent scientist, said caution is needed because there’s not enough evidence to regard 24 days as the longest incubation period for the novel #coronavirus. #COVID19",Text
"Since 5G technology was deployed in New York City, a number of people and their pets have fallen ill

.... Something to think about!

#Stop5G now!!",Text
"I said what I said and I'd repeat it again.
Your pastors and Men of God that you know are saying rubbish about this 5G of a thing and relating it to #COVID19  are all #COVIDIOTS ...
Especially your pastor wey dem Pam and relax him hair...",Text
@BryantOwain @Lewistacey @davidicke Well I don't know obviously. Do you know how much independent research has gone into the effects of 5g. For over 2 years Icke has talked about the dangers of 5g and it's being installed around the world as we speak. Coronavirus could be a coincidence,Text
@ChinaScience Why the rush to the lunching of 5G when the world is facing the challenge to control the covid 19. China please where is your conscience. The world is sick.,Text
So suddenly all these influencers are conspiracy theorists? Oh my god please sell diet teas again because this is so much worse,Text
"Personally, I don't know ANYONE w/Coronavirus, and I have MANY friends &amp; family around the world . . .  I believe the quarantine's a ploy to try to destroy Trump's great economy, to destroy all of us, &amp; to set up 5G to further control us. God will NOT allow Trump to go down! https://t.co/B2iLcb44Qr",Text
All these people going on about 5G and Coronavirus conspiracy theories need to isolate themselves from children forever.,Text
"BBC News - 5G coronavirus claims 'dangerous' as mast fires investigated 

There really are some stupid dangerous  fucktards  About

https://t.co/Mt96ykGaLm",Text
"Nah. I’m melinated. The virus started in Wuhan, CHINA. 

Bigger issue and point tho?

Maybe if that communist regime was more open about its bio chem labs, 5G technology harm and HORRENDOUS diets, more people wouldn’t be so skeptical as to it not being a MAN MADE Chinese virus. https://t.co/17EfePe6Ns",Text
I'm afraid this is dangerous to distribute this reference to Arthur Firstenberg's brilliant book The Invisible Rainbow. I spoke with Arthur; he believes COVID19 is a contagious virus. Does the proliferation of wireless w/ 5G make us more susceptible? Absolutely. #COVID19 #5G https://t.co/m2EN3tHoXr,Text
"By September, the predicted COVID fatality rate will likely top 99%. Count on it! Take off your mask. Go outside. Open your businesses. LIVE YOUR LIFE—and don’t fall for the fear tactics! It’s pure nonsense! Oh, and RESIST ALL COMMUNIST TYRANTS!",Text
"Whether you believe or do not believe this 5G conspiracy and its link to COVID-19. Just don’t lose guard nor join the bandwagon that COVID does not exist or it's not lethal. 

Issues around 5G no be today oh, it’s pre-corona. So all these dem use corona take cover 5G na crap.",Text
"No tests by any telecommunications company to verify 5G is safe.

Pls supply EVIDENCE 5G is safe?

The pandemic called CoronaVirus arrived at the same time as the global rollout of 5G. A bit of a coincidence? https://t.co/2tex3EcCqQ",Text
"Despite the impact of the #COVID_19 pandemic on IT spending plans this quarter, 58% of spending on #5G technology will be increased or will remain the same. 
Report via @IDC4EU https://t.co/pqUBKE7Zac",Text
"If China can destroy the 5G mass network which was covered with a deadly disease callee corona virus that was planted at Wuhan in China in June2019,then why will Nigeria accept it. https://t.co/L7VRfd6SKc",Text
"@Europarl_EN @guardian @CommonsEFRA @RSPCA_Frontline @World_Wildlife @christian_aid @ECIReform @Greenpeace @GreenpeaceEU @GreenpeaceNL @PierceBrosnan @RickMoranis53 @Wiki_Leaf @maxsmerling @CoryBooker @BernieSanders @tedcruz @BBCBreaking @cnnbrk @AP @Godzmazter @morgan17389923 @cannabisexpo1 @CannaFunds @liftandco @NORML @cannabisnewsnet @NewsOnhigh @theNCI @MichaelJFoxOrg @strainhunters @OkanoganGold @TheWeedBlog @Marijuana_Scoop @MarijuanaReport @cannabisstrains @KUSH_420_Report @Oaksterdam @HelloMD_com @Cannabis_MD_ @USMJParty @rarofarm @Norstackk @PNWcannabisclub @MRitland @DrBobParsons @NickKoumalatsos @JeromeAdamsMD @hugodejonge @AlfonsoAlonsoPP ..manufacturer William Hearst owned a chain of newspapers that made up stories to criminalize cannabis constantly wrongfully connecting it to African American &amp; Mexican violence.
They criminalized our healing herb for profits.

Free our weed worldwide!👊✌️
https://t.co/XHog2RL3Z7",Text
"@ModernFIFA17 @missionhillman @almostfuckingdo Having too much muscle isn’t good for you. The same as fat. Being over weight with fat or muscle puts strain on the heart and causes heart problems like heart attack, stroke etc. If you think you can be a 300 pound jacked dude and not have issues, you need to do research.",Text
"Question: 

What do you do if you cannot get an online shopping slot and cannot get to a store or supermarket?",Text
"What could be a better breeding ground for conspiracy theories than a pandemic? Some say there's no virus at all, and that 5G is causing it. Some think that Bill Gates created the virus to profit off of the vaccination. 
https://t.co/TvbvADcKwJ",Text
"So much has changed, @MelissainJax 
⭐️ debate over church attendance 
⭐️people stopped shaking hands
⭐️nobody blamed 5G technology, but one insurance guy thought, maybe lightning rods are causing the epidemic https://t.co/l8u73gOt16",Text
There are no “lazy” or “industrious” member states in the Corona crisis. There are only affected people. Europe can weather this storm if it stands united. https://t.co/A4tTpmJkle,Text
"1.
2017: Time Magazine: How Republican Senator Ben Sasse Became the Anti-Trump
""Sasse’s book is filled with entire paragraphs that read like thinly veiled rants against Trumpism."" https://t.co/lOfZAgk2MX",Text
"Consider social media algorithms to strictly control what/who you see/don't see

Twitler's mind farking thwarting my efforts to make contact with lawyers in my case regarding DisabilityAbuse against Swinburne Uni➡️https://t.co/zs5lLa9IJg

Censormas Thread➡️https://t.co/RCrjzxrxsM https://t.co/f7UNFoYXCV",Text
I did n o t just see one of you tweet that COVID-19 isn’t real and is just 5g wifi towers causing people to collapse due to a lack of oxygen..... https://t.co/gLeEmKco26,Text
"@GlobalNational Why is no one in the media talking or investigating the rumour about the link between 5G and Covid-19? 
Just a thought.",Text
