ID,Label,Text,Image Path
1253051515939545090,3,"THE ESSENTIALS

1. Stopping the spread of Covid-19
2. Registering and Voting in 2020
3. Completing the 2020 Census
4. Permanently ending racism
5. Making sure 5G Towers are safe

Our safety, health and life depends on all of the above

#2020REALITY",
1246848402719150081,3,"After this is over, I will start asking job applicants if they believed the 5G Coronavirus BS. I can't employ retarded people.",
1251045634070609921,3,"#Japan is paying its companies to leave #China. US #intelligence services have determined it is unsafe to store data in #HongKong. ""U.S. officials grant Google right to run data through #Taiwan but not Hong Kong. The number 1 and 3 #economy are turning away from #China.",
1250691276758028289,3,"What is it with people setting these #5G masts on fire? People need a long hard look at themselves. Don’t understand the fascination of them, they don’t cause #COVID19 🤦🏽‍♂️🤦🏽‍♂️ find these people, round them up and lock them away....and the toilet roll hoarders! #MakeSocietyGreatAgain",
1247866293723725824,3,"Industry Voices — Lowenstein: Coronavirus impact on 5G: short-term pain, long-term gain - FierceWireless #5G  CC:@Ronald_vanLoon https://t.co/p3spmDGLSZ",
1249781274480226305,3,It’s a terrible mistake if they go down this road. I’ve never witnessed a company making threats like this to a foreign nation before. Isn’t that enough to ring the alarm bells? Maybe Boris’s stint in hospital has woken him up to the dangers of a trojan horse in UK’s 5G network? https://t.co/CKEl1pVlm2,
1254526924698853381,3,"Although recently taken up by celebrities and spread widely online, the 5G theory first gained prominence thanks largely to the worldwide anti-vaccination movement, which took up conspiratorial messaging originally spread by the Kremlin. https://t.co/9y2iRf71Bk",
1247393321267445760,3,"@UGHWHYYYAAAAA @mar1m4r You mean like Power Lines had been around as had microwaves, radiation, cigarettes, Johnson's Talcum Powder all had been around and ALL are known &amp; proven to cause illness in humans by altering cells.",
1246930633366089732,3,"A tiger at the Bronx Zoo has tested positive for the coronavirus, in what's believed to be a case of ""human-to-cat transmission.""

The USDA said only one tiger was tested, but several other lions and tigers at the zoo show symptoms of respiratory illness.
https://t.co/R3tscPipSL",
1247662343116521475,3,maybe they don’t want retards spreading misinformation during a global pandemic? idk just a thought https://t.co/sIHUjwpJwV,
1246140849597054982,3,"Accounts who are still using their critical faculties to question the narrative of corrupt governments &amp; organisations 

@OffGuardian0 
@jonstern100 
@Charlotte3003G 
@_InThisTogether 
@cordeliers 
@ClarkeMicah 
@G3MM420 
@PhilGreaves01 
@TheWarOnYou 
@21WIRE 
@elleprovocateur",
1121225736847876097,3,"@kady @LeonaAlleslev @lraitt @MurrayRankin @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @DonMartinCTV @RobertFife @MercedesGlobal @kateygoalie @LisaLaFlammeCTV @Puglaas @JustinTrudeau @DrRobbieO @HedyFry @geoffregan @JenniferB_ctv @BoyerMichel @janephilpott @BillBlair @glen_mcgregor @ToddCTV @liberal_party @Tom_Parkin_ @Rob_Oliphant @RalphGoodale @CommrRCMPGRC @AIPAC @AHousefather @NATO @CTV_PowerPlay @pgoldsmithjones @TonyclementCPC @RCMP @cafreeland @realDonaldTrump @MinCanadaFA @mbouchardmtl @NapierJoyce @CTV @LoisLeeTV @IlhanMN @drsfarnsworth @thelma_dr @EvanLSolomon @CBC #uspoli #cdnpoli #pnpcbc #UKpolitics #auspol #polcan #eupol #nzpol If @CBC had fact checked they would have learned that #Magnitsky was never a lawyer and ""Victor Poryugin"" is a time traveler &amp; Freedom Rider from 1961 Alabama! #Browder openly lied &amp; CBC? https://t.co/1l5VzJZRJU https://t.co/fcQ1HxMuYM",./data/new_images
1247439869669855232,3,The fact they have to actually write public documentation to convince people 5G is not related to COVID-19. https://t.co/eQ4I4vBVaw,./data/new_images
1257737184049856514,3,Lol yall remember when that 5G conspiracy said Russia didn't have covid19 because they don't use 5G commercially but now its wilding https://t.co/ILnAucKI0N,
1252319895368486913,3,"Corona And 5G Are Several Events Mixed Together!!
Let us now summarize what we are dealing with, in terms of corona and 5G several events at once.
https://t.co/YyvCi8dJ68 https://t.co/P6y5ekWYT1",./data/new_images
1248027818946166786,3,Conspiracy Theories: John Cusack tweets and deletes coronavirus conspiracy theory about the dangers of 5G networks https://t.co/dPx5yQ5gi2,
1251943536213331969,3,"In this country, we really need to improve #scientific thinking... and critical thinking...and regular thinking. #thinkingissexy #COVIDー19 #coronavirus #COVID #Memes #ConspiracyTheories #5GCoronavirus #cellphone #5G #ScienceMatters https://t.co/LKOFNHSruG",./data/new_images
1256259842404212736,3,"Michelle Miller, VP of @Verizon Consumer Group, discusses how the company is managing connectivity challenges presented by #COVID19, @BlueJeansNet, and the outlook for wider 5G deployment across the Dallas Region in our latest Confronting COVID-19 Q&amp;A. https://t.co/Usk8vm0WH9",
1252316549559529478,3,"What makes me laugh is these conspiracy theorists are using 4G phones 
#4G launched 8 years ago there was uproar about radio waves frying brains etc

These same conspiracy theorists
will be using #5G phones in the next year or two if not sooner 🤷🏾‍♂️

https://t.co/3JI6TL7JMO",
1244609901990641667,3,I hate how Twitter sources just be photos... Nobody has yet provided me with reliable links to an article that support the shit they post bout this coronavirus &amp; 5G shit.,
1248192050698297345,3,"YouTube is Reportedly Deleting 5G Conspiracy Theories Linked with Coronavirus Pandemic
#YouTube #5G #Coronavirus #COVID19 https://t.co/58VZQzNmQn https://t.co/USo01dhGTk",./data/new_images
1247809711103148033,3,"Please who got links and paragraphs on the 5G conspiracy being the source of the coronavirus.

I want to try something 😂",
1248969867052679169,3,In 80 years my kids will ask Me. Pop Pop mountain What was the corona virus like and I will say  It all began with a sick son of a Bitch named “Bill gates” and His thirst for 5g radiation  ...,
1249667492810764288,3,"There is so much distrust of mainstream media that conspiracy is going mainstream.

How do you separate conspiracy and critical thinking?
Does it even matter?",
1248306625892491264,3,Great to hear @bbcworldservice has tripled digital audiences - and in some countries seen even larger increases. A reminder of how the BBC us not just a trusted news source at home but also all over the world,
1246428704982663174,3,Honestly who the hell wud be stupid enough to think 5G wud be responsible fer the corona virus🙄🙄🙄an b4 ye say im not tha stupid despite me name 😂kineeeeeeell,
1242694817160802304,3,"""The stockpile was started in 1999 primarily to prepare for attacks against Americans using weapons of mass destruction... While states have been turning to the fed gov asking for the breathing machine, those familiar with the fed repository say there’s little that can be done.""",
1234109126864707585,3,"Coronavirus: In addition to screening travelers “prior to boarding” from certain designated high risk countries, or areas within those countries, they will also be screened when they arrive in America. Thank you! @VP @SecAzar @CDCgov @CDCDirector",
1242413830401122305,3,"Prime Minister Benjamin @Netanyahu and #German Chancellor Angela Merkel discussed ways their countries can cooperate on the response to the #COVIDー19 pandemic.
Report by @LahavHarkov 
https://t.co/rVRMqbmetA",
1247274317009711104,3,"Juče HAARP, danas 5G - šta će biti sutra? 
.
.
CNN: YouTube tries to limit spread of false 5G coronavirus claims after cellphone towers attacked.
https://t.co/C7Oaa6a4fF

via @GoogleNews",
1248225557768257537,3,"A Bigram Poem inspired by AYF_AI:
 Google bans 
 bans 5G 
 5G coronavirus 
 coronavirus conspiracy 
 conspiracy theory 
 theory ads 
 ads Follows 
   -AYFeeds_AI",
1249787599587336192,3,@jongaunt any thoughts on the Covid 19 claims and 5G as mentioned by Eamonn Holmes today. I like him normally him but this is dangerous spreading this quackery. I would be amazed if @itv let him get away with this rubbish,
1252992993491025925,3,The FCC appears to be using the pandemic as an excuse to speed up 5G deployment - here is a new petition from Children's Health Defense. https://t.co/8pR7iC4o3N https://t.co/vnLA5dIZEh,./data/new_images
1248805860932849664,3,@CalebMelby @nycsouthpaw Duh. They’re busy on the 5G covid19 conspiracy organized globally by Democrats and NeverTrumpers. Also something about kiddie porn and Guantanamo.,
1242815198869815296,3,"No it's a neurological question

As I said, there's no way *you* were ever going to answer without getting it completely wrong

Please do explain how neurology isn't biology

Love to hear your crackpot theory on that

Is it as bad as your crackpot theory about 'legal fictions'? https://t.co/glteIiKCYV",
1235282688136769536,3,"@Perpetualmaniac There are some good info about 5g in here:
China, 5G, And The Wuhan Coronavirus: The Emperor’s New Virus https://t.co/jAMTaKszVy via @lloydburrell",
1024048166172286977,3,"@SenBobCorker @SenJohnMcCain @SenSasse @JeffFlake @MikeBloomberg @alzassociation @RepAdamSchiff @MarkWarner @johndgartner ‘Trump, America’s boy king: golf and television won’t make America great again’

“using publicly available logs to conclude Trump’s schedule was awfully light…Trump either is hiding a lot of POTUS business from the public, or he is not doing much at all”

https://t.co/0qsGRzgQgI",
1230536653099425792,3,"YANG CHAOBIN, HUAWEI'S PRESIDENT OF 5G PRODUCT LINE, SAYS NO IMPACT AT ALL TO SUPPLY OF EQUIPMENT TO OUR CUSTOMERS FROM CORONAVIRUS",
1246435930375950341,3,people who believe the 5G conspiracy theories should not be allowed to operate heavy machinery,
1247285160527179776,3,Anyone that believes that 5G is killing us and is the cause of coronavirus is so blasted stupid. Imma pray for deliverance.,
1246781503675289600,3,"This is just getting ridiculous now. #5G is not the cause of the coronavirus or have anything to do with it. This damage is putting those that are most vulnerable in our community at risk along with the NHS and our emergency services. 
#SafeHomeStaySafe
https://t.co/tDJZuSACei",
1256212721470668801,3,"i bought strawberries yesterday and they already getting that white fluff on them

excuse me but who said u could do that huh",
1258150965007519744,3,"YouTube and Facebook censorship regarding 5g, vaccination or Covid19 has become a complete joke. Freedom of speech my arse.
https://t.co/ViB62PPfRx #COVID19 #vaccines #5G #Censorship https://t.co/nWE2mrgFz3",./data/new_images
1229002659476144128,3,"From a strictly medical perspective this #coronavirus is being hyped up beyond imagination. My belief is that until or unless you know someone personally who has contracted 
 #COVD19 , there is no point to be worried.
DO YOU PERSONALLY KNOW AN INFECTED PERSON WITH #nCoV2019 ?",
1256068016791576576,3,"@jorgito2786 @RichardDawkins @fernandosand I think there is another pandemic caused by moronavirus.Evidence of this is everywhere.Those infected usually babble about 5G ,Bill Gates&amp;vaccines.They particularly obsess about a vaccine for Avian Infectious Bronchitis Virus.Apparently Bill Gates is trying to control chickens.😷",
1250238723687505921,3,@reneritchie do you think there will be another iPad Pro coming out this year?  Debating upgrading now or seeing if they have another one later in the year.,
1251993579771346944,3,My prediction for 2021. A book will be published saying US over reacted to COVID. Another one will say lives were lost because of delayed reaction. Both books will be bestsellers,
1225206294526644225,3,"“The old KFC is gonna be a Popeyes. THE OLD KFC IS GONNA BE A POPEYES,” I said, breathless as a kid on Christmas morning. https://t.co/l3EYHV3T2a",./data/new_images
1228670985349586947,3,"China still working on 5G network. US jitters &amp; declare it would undermine Security of Allied States. US scientists now in the Lab to quickly counter China. This is how a state should reason. ""Rason de tat."" 

Not pledging  N35m for anyone with cure to CoronaVirus",
1247625730801971203,3,Twitter says it’s increasing its use of machine learning to help take down false posts. Facebook says it’s taking “aggressive” measures and is starting to remove any claims linking coronavirus to 5G networks. https://t.co/qEUqHTf5PU,
1247214041086345216,3,"Woody Harrelson latest star sharing coronavirus conspiracy theories tied to 5G # These celebrities need to crawl back into their mansion closets &amp; shut the hell up

https://t.co/VG5bR8I4Vf",
1181186205477507073,3,"5l-LV
And who was just killed? Yes. The son of Muqrin, Mansour. Mansour’s death was retaliation. I have no doubt of it. He was executed. https://t.co/b99157wAiw",
1244656654907564033,3,"@JeremyRys2 @dana45789 @ThatGirlBrooke1 @LouietheBlonde @plbrocks @SARS_COVID19 @DarlaShine That doesn't even count the fact, that there are tons of other chemicals in the building, that may have started burning because of the intense heat of 1800 degree fuel burning.",
1246169437058842625,3,"When a govt feeds shit to its people day in day out with Big, small and half lies/shit they are now losing their fucking brains and wanting the CM to make a press release and explain why 5G is going up behind their backs and covid has been made up! 🤯😂😅 https://t.co/ND1LRz7JUz",./data/new_images
1249354322107916290,3,"Many people blame the govt-instituted shutdown for the failing economy, thinking we need to get people back to work as soon as possible.  Try telling millions of people to go back to work in this situation.  Good luck with that.  There is no option to restart the economy yet.",
1245308929778696193,3,"The 5G theories discussed in this Daily Star article are not backed up by evidence.

5G networks have nothing to do with the spread of the new coronavirus.

https://t.co/qz1iUCjMGV",
1247586404755845120,3,"If you tell me that #5G  is what caused covid19 , covid19 is China's biological weapon or USA took covid19 to destroy China and the whole planet...then I gonna answer you; YOU ARE THE FATHER AND MOTHER OF COVID19 👩‍⚖️",
1248289408941514757,3,I can’t with twitter anymore. There’s really people saying 5g towers are killing black people and the COVID-19 is just the cover up.,
1246389461275103232,3,@hsakuraaaa @umzzy_sarki @iSlimfit where did you read about the advantages that they didn't tell you about the disadvantages???,
1251783135198687233,3,@jaminefox @BashirSZuntu @Walydah_SJ The mumu is You who brought Kano in the equation. Called them names and even asked in a deregatory way we should stop defrauding the less privilege in the North. Abi you didn't know what you tweeted earlier?,
1246129618454753282,3,"If you believe that 5G is causing the coronavirus then you seriously should stay in isolation even when this is all over, spouting this bullshit is just dangerous and is undermining all the good work scientists and health workers are doing you fucking morons. https://t.co/gXZiHxsosU",
1247161728258969603,3,"People thinking 5G is the cause of COVID-19 is exactly what's wrong with the world.  If people just took a few minutes to critically think about things, most of the world's problems wouldn't exist.",
1247263041747632129,3,or through the deployment of 5G for which there 'will' be health implications from its radiation that 'will' eventually lead to people taking Vaccines for adaption. So the speedy spin that Chris said that 5G was the cause of the Corona Virus was not a part of the message,
1247326144988397568,3,"the annoying thing about all these 5G idiots coming out now saying it’s causing Coronavirus and what not, is that isnt there legitimate concerns for the long term environmental effects of 5G towers? and when it comes to have that convo, its already been mostly destroyed by morons",
1246723467468091392,3,"@mssueme @winston_bulger @mybitchness @jennydjld2019 @JustFactsSG810 @SexCounseling @WhiteHouse incorrect. mitigation has largely worked, and you know it. projected 1.5 million - 2.2 million deaths without mitigation is what we would have had. 100,000 to 200,000 is whats projected. thats not to say what the final number will be.",
1227657884395327489,3,The Jim Bakker Show is suggesting that the silver solution it sells can kill the coronavirus within 12 hours. https://t.co/kbUGnUp69m,./data/new_images
1246854008729411592,3,"As countries panic and the lockdowns become more stringent, that will upend the supply chain too. In Hubei, poultry farmers had to cull their animals. The road blocks prevented farmers from getting animal feed, or even just getting the product out the door https://t.co/McuAPzjhA3",
1234268886880702466,3,"🛑Live Show: Lots of Great researched Topics...links in the show notes—- Coronavirus: Bioweapons, Vaccines, Fake Pandemics, Globalization Plots &amp; 5G Sickness-Let’s Dive In... https://t.co/FL6IKrU4fM via @TLAVagabond",
1245653719615565825,3,Well looks like the 10 days of darkness has started for us - Our electricity just went off .. our whole street is the same 🤷‍♀️🤣🤣🤣,
1246613585809346560,3,"This #stayathome order is the cause of all this nonsense we are hearing about #5G. Idleness!! The idle mind is fake news workshop! If we were up and about our daily duties, a theory as dumb as '#COVID19 is caused by 5G radiation' won't surface. I'm disappointed
#5GinNigeriaBants",
1246016767048265729,3,"The magnets are for the 5G roll out. Unlike 3 &amp; 4G, 5G absorbs massive amounts of oxygen. The magnets neutralize the absorption. 
What is the compound sign for this rare earth element? CoVFeFe #TheGreatAwakening #QAnon #FridayMotivation #5G #COVID19Pandemic  #COVID19 #coronavirus https://t.co/glb7Kbjcdj",
1252224126279802881,3,"Anti-quarantine protests being organized through Facebook in California, New Jersey, and Nebraska, are being removed from the platform on the instruction of governments in those three states because it violates stay-at-home orders, Facebook spokesperson @andymstone tells @donie.",
1241923912084176898,3,"Please read, RT.

From the dept head of a major hospital in a major American city that is NOT in NY, CA or WA.

""The numbers - including deaths - are underreported bc we are not allowed to report it as Covid until the test comes back positive.""

This is the new #DontTestDontTell. https://t.co/nxRorvCzwF",./data/new_images
1227655565523832832,3,"Could #5G help with something like the novel #Coronavirus? Troy Morley, #ICT Senior Industry Analyst @Frost_Sullivan, discusses several industry use cases in his latest blog #healthcare #automotive #technology: https://t.co/OL14Evw4sI",
1240705202904162305,3,"That's what I've been saying....Bill Gates urges everyone to stay calm during the coronavirus pandemic
 https://t.co/Sqz46xJvU5",
1246563638154006536,3,@amirkingkhan are you punch daft or just an uneducated moron talking about 5G being the reason for Covid-19... was it a wind up or are you that stupid.,
1242482853624950785,3,"“Say 5G again. Say. 5G. Again. I dare you, I double dare you motherfucker say 5G one more goddamn time.” - Samuel L. Jackson #corona #5G #covid19",
1248924790833983489,3,"Neophobes: Mobile phones cause cancer!
Science: No.
Neophobes: OK, but 3G phones definitely cause cancer.
Science: Still no.
Neophobes: 4G?
Science: Nope.
Neophobes: ...
Science: ...
Neophobes: 5G causes Coronavirus!!!
Science: https://t.co/sddpZWrtoi",./data/new_images
1246711241667723264,3,"Irresponsible of @amirkingkhan to post up 5G conspiracy theories to explain how the coronavirus came about. What do you know about virology? You've done nothing but be repeatedly punched in the head. Fame isn't a license to talk shit, shut up you imbecile.",
1253747929782894593,3,"COVID-ALERT: Twitter clamps down on coronavirus 5G conspiracy
theories - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/h2LQ1hfj8P https://t.co/eIme00Wn0a",./data/new_images
1219455169861079041,3,"@austinramzy A Chinese said his mother died of this mystery pneumonia in Wuhan. Three other families with similar situation waiting in funeral parlor for body cremation. None of the deceased on the official confirmation list
🇨🇳 still cover up the numbers😡 https://t.co/ykGMaRbBP7",./data/new_images
1247339976309772289,3,"Funny that a Chinese (not really) virus is to blame, then a Chinese she male is chief medical officer of Canada, and Chinese fly ins are installing 5G in Vancouver with no quarantine.  Look at his BIO.  Into all the hoax viruses.
https://t.co/TTIKNgnhl8",
1244930775390224385,3,Spoke to Chinese Premier Li Keqiang this morning to thank China for sending essential medical supplies. Further shipments are on their way. Ireland has offered to help China in research and maintain close contact to #FlattenTheCurve https://t.co/QwR92CmNHS,./data/new_images
1247271149022646272,3,"When Bill Gates does a live-stream of him and his entire family receiving every single vaccine that he's ever endorsed and/or profited off of...

Then, and only then, I might actually give AF about his opinion...

And TBH, I still doubt it will move my GAF scale by even an inch.",
1247585897673117698,3,"I pray I never get so idle enough to read through the 5G - COVID Controversy - Especially that Laurel &amp; Yanny Bull shit. 

FatherDMW &amp; Evss cruise is enough to keep me happy in this Pandemic.",
1233126557637439488,3,"Let this sink in: Mike Pence, who enabled the worst HIV outbreak in Indiana’s history, is leading the coronavirus response.

A real public health professional must step up to handle this. This is not a drill — lives are at stake.",
1258640744350244864,3,"China won't emerge humbler from Covid-19 amidst rising foreign criticism and Western disarray. Restraining its influence will be the geopolitical struggle of the decade, says @petesweeneypro: https://t.co/3N6dpxyEwO. https://t.co/tnanExWF67",./data/new_images
1258072760930185219,3,"“Very troubled by the reports of vandalism of Canadian cell towers.”

Ya me too. Because it means some people are worried about catching covid19 from 5G networks. Somehow. https://t.co/k8dAqHX7Kw",
1249632844957220864,3,"methods I developed while researching the Lassa virus, which was based on the physics of vibrational energy and frequency.

And why not? After all, a virus is a particle. Biochemists will quickly agree with me that a virus is a particle - virion.",
1257766622846222336,3,"These are difficult times, but our work on #5G continues — from all over the world — even when our pets and babies clearly have other plans. https://t.co/Q5Fs3OQyzw",./data/new_images
1248204330018025473,3,China Unicom Beijing and #Huawei signed an MOU named “5G Capital” for their #5GCity joint innovation project. Discover what lies ahead for industries as the two companies carry #5G into the new era: https://t.co/ZpgW33pucK https://t.co/07pTFQnqTW,./data/new_images
1220989081468968960,3,Johns Hopkins University Center for Systems Science &amp; Engineering launched tracking map website of the Wuhan coronavirus (2019-nCoV) as it appears to be spreading around the globe in real-time. https://t.co/WuS1oZIOkf  #coronavirus https://t.co/wsAJzcCTSF,./data/new_images
1246083301980409857,3,"“This country has made a huge effort, a huge sacrifice...please, please, stick with the guidance now.” 

In a video on his social media, Boris Johnson urges the British public to continue staying indoors to delay the spread of the coronavirus despite the weekend weather forecast https://t.co/RnzkAi8aMj",./data/new_images
1248969980927832064,3,Exactly. Most people don't know how antibiotics work and don't know how most things work. The more you berate them the less they will listen to you and then you get antivaxxers and 5G conspiracies. https://t.co/VCoKMrGESt,
1248469241348493313,3,Well one thing we have all learned thanks to @Disney is our toys come to life when we aren’t there. Well we are there 24/7 these days so I hope Buzz follows self isolation/quarantine rules and isn’t going to infinity &amp; especially not beyond. #COVID19 #pandemic #5G #Wuhan #WHO,
1247097455080022019,3,"5G does not cause COVID-19. There are two types of 5G: “sub-6 GHz”, whose wavelengths are under 6 GHz, and “millimeter wave”, whose frequencies are above 24 GHz. The sub-6 GHz signals are not exclusive to 5G; 4G networks, Wi-Fi and microwaves all operate using sub-6 GHz signals. https://t.co/CRdvJxdVJv",./data/new_images
1233767585814130691,3,"Heed the lesson of the 1918 Spanish Flu #pandemic that killed 50 million people worldwide and 675,000 in the United States: TELL THE TRUTH.

@realDonaldTrump’s LIES about the #CoronavirusOutbreak will literally cost lives.🤬

#coronavirus #COVID19 #Coronavid19 @thespybrief https://t.co/xXLBlHB9J3",
1184718695978934272,3,"This is your daily reminder that you have millions of friends and allies in the EU.

Also, good accounts are getting kicked off twitter for minor transgressions. Never express yourself in a way that can in any way be construed as threatening or abusive. And block trolls and bots. https://t.co/EFIHkAniP3",
1248596596079591428,3,The COVID-19 crisis has forced so many families apart this holiday weekend — but we’re finding new ways to be together. #AskMyMayor https://t.co/sYXR5UL8sK,./data/new_images
1252831446785380352,3,Last week a mobile phone mast serving the emergency NHS Nightingale hospital in Birmingham was one of the latest targeted by arsonists who wrongly believe 5G technology is linked to the spread of coronavirus.#COVIDー19 #StayAtHome #uominiedonne #Qatar2022 #China #Ebola #Trump https://t.co/clHW9gipQh,./data/new_images
1246867296079040519,3,"idk who needs to hear this 

but 5G towers are not causing Coronavirus/Covid-19 and I’m not enjoying the misinformation... please do some research before you jump to the best idea you hear about what’s going on... and don’t reply with no mess",
1251442370245095424,3,EE warns of ‘risk to human life’ as 53 masts now attacked by ‘mindless’ #5G conspiracy theory arsonists - The Scottish Sun https://t.co/zEKgtgCsNr,
1249884833288871937,3,Prime Minister Jacinda Ardern says conspiracy theories linking 5G and COVID-19 are 'just not true' https://t.co/TpVUUlJUUY,
1242992051903488001,3,The increased wail of ambulances in our Brooklyn neighborhood is haunting over the last few days.,
1245064827854147585,3,"Covid-19 2.0
Covid-19 season 2
Covid-19 epic comeback
Covid-19: The Return
Covid-19 with A13 Bionic chip 45mp main camera 35mp front camera battery 5000mAh 5G line 
Covid-20

Apa nama lagi? https://t.co/3AB17S10NS",
1246150688981127168,3,Why has 5G become more of a whipping boy for idiots than its predecessors? Is it a reaction to the even more excessive level of hype around it? https://t.co/OT60nT8Z4j,
1246807638572032001,3,Conspiracy theories claiming 5G technology helps transmit coronavirus have been condemned by the scientific community. https://t.co/hLm7pMBszH,
1245250558815952896,3,One has only to study the facts surrounding the COVID-19 outbreak to determine whether or not there is anything unusual or noteworthy about it: ...,
1255516720359452672,3,I dont believe in that 5g bullshit but yall wifi been shitty ever since this quarantine started?,
1240095003147452416,3,"#1 Stop with the 5G conspiracy theory shit.

#2 Stop with conspiracy theories is general. 

It's not helpful to you or anyone to be so fearful, that you'd base your whole damn life off purposefully misguided information.

#CoronavirusOutbreak",
1246359564339068930,3,"No, it is not 'sinister' @cryptostevemcq. But it is hugely questionable as a basis for policy. WE are dealing here with inexperienced teenagers who have blundered into a crisis they don't understand and can't cope with, not of wicked men . https://t.co/YRwVajQf0w",
1251861485904683011,3,"Journal of Medical Internet Research #19458: 
Dangerous Messages or Satire? Analysing the Conspiracy Theory Linking 5G to #COVID19 through Social Network Analysis 

https://t.co/cZKl7NVHpj
via @jmirpub 
with @was3210  @francesc__lopez Joseph Downing",
1246452444885852163,3,"coronavirus whatsapp mums and 5G conspiracy theorists on facebook should have a fight to the death, winner takes all",
1248800439157641218,3,"The total deaths projected for the US remain steady in the 60K range –61,545, up from 60,415 estimated on 4/7. Note that the range of possible values for total deaths that we’re projecting through the end of the first wave is 26,487 to 155,315. Learn more https://t.co/QHt7gBDQ0P https://t.co/AUsDSo2kgJ",./data/new_images
1254978413934391306,3,"Damn , I really don’t have enough news for a #DramaAlert for tomorrow unless I cover some smaller stories .... hmmm",
1254867916517969921,3,"Winter 1452/53. We’re battened up in Constantinople, awaiting the inevitable assault. I continue to send letters begging for help.",
1251683396570537984,3,"@GamerBah_ @JRJ2010 @TRUMP_COVID19 @MillenialReform @TwitchCaptain @3154dddb63614c0 @Jamil_Kamleh @OhScope @funnysideup13 @paulsperry_ The first case, yes, but the number of deaths rose exponentially, and thousands have died in the last two months.

As for the flu, millions more have had the flu. It's not the sheer volume of cases, but rather the rate of mortality and the lack of immunity and a vaccine.",
1246798195361021955,3,"Amir Khan in bogus claim coronavirus 'man-made' after fake 5G claims

And there was me thinking ⁦@mattletiss7⁩ was the most outstanding prick! 👇 https://t.co/ocSfyPfIyA",
1232431845075189761,3,Kudlow @larry_kudlow &amp; @realDonaldTrump say the coronavirus is contained &amp; @CDCgov tells the country to get prepared in the same day. #MAGA #QAnon #WWG1WGA do you realize that Trump just stated he doesn't give a fuck about you? #COVIDー19 #Trump #GOPBetrayedAmerica #GOP #Resist,
1251305034408755202,3,"@Rick__War @eepdllc @stateofthenewy1 @Woodshed_1914 @Trace_AVP @JerrelXL @theline4two @Byrons360 @AJTheManChild @TruePG718 @knickanator @MacksJulien @SquareBidness @Freekeith @2ForgetUs @11Jayt @stalling_e @Knickstape2005 @rahmmagick @mikenieve @BunchRegal @Ant4418 @0oty_Mac @DonaldP47082631 @juliettas70s @Iam_P45 @Chuck1one @shamiek7 @ed_tsunoda @Golfballl @RobertSParis1 @SBADJ1 @SwordsLiquidity @net_steven @BigFreezie @TMal761 @MrAlexCollins @miya90094826 @jaesofamous @LooseJointny @CAU_59 @Jaelin_Taylor @JoelGlenn @YankeesKnicks99 @KnicksFTW_HOTK @NYK247_4EVER @Michael59413281 @BrettJKoppel @simonbalac @TheKOTShow Yes. Not day 1 rookie but he will start next year at a mid to late yr rookie. Do you think he showed any legit growth due to taking big and measures meaningful shots, being in the fire in his future role?",
1237870559595089926,3,"A Pandemic rolls around and suddenly everyone turns into an expert on Viruses 

Yes Karen, tell me more about that post you saw on Facebook, you seem so knowledgeable on this topic",
1249494400410976257,3,"@AnneKSmith2 @BrianCrandall15 @MsTerryMcMillan Actually, I'm an RF Engineer and it's been proven that putting on a metal hat, unless tied to a grounding strap, acts more as a giant antenna than a giant shield.  So it actually accomplishes the opposite than what would be intended.  🤣",
1247415118121623552,3,Its high time Africa takes a bold decision over these enemies of Africa. Britain pulls out of 5G contract with Chinese firm Huawei after test kits were found contaminated with Corona virus: https://t.co/7OB2Z8o6hI via @eOrganiser,
1155133638444494848,3,"~Dragon~NEO~Lebanon 

Lebanon Beirut 1964
👀
""Arabs love the Beatles too, here's how the mania hit the region""
https://t.co/Vr598hEI4P

""1964: Beirut is Travel Hub of the Middle East ""
https://t.co/O99Lm3HCgy",
1247141034989178882,3,"🤬🤬🤬
Neoliberal Globalist Eugenicist Oligarch Bill Gates wants to ban all large public gatherings until ""everyone is vaccinated"" which could be ""18 months or so""
So no Sports etc

He's talking to Dr Fauci's NIH to get the vaccine &amp; fear program installed
https://t.co/Ia4Mwvf1zG",./data/new_images
1246646153262874624,3,"The projections have failed to materialise, my theory is 1. TB vaccines 2. ARVs 3. Aids weeded off people with weak immunity. The pandemic came too close after AIDS. Sharp https://t.co/Qa6MGDUA5W",
1240441186847879169,3,"FYI: China is launching a CNY50 trillion (USD$7.09 trillion!) Stimulus Programme to revive its post-CoronaVirus Economy in these areas: nationwide 5G Network, AI, #Blockchain , #BigData , more high tech transportation infra. Something @realDonaldTrump should look into! https://t.co/TVDMPjHIg5",./data/new_images
1247043655581532160,3,"#YouTube moves to limit spread of false #coronavirus 5G theory. We have clear policies that prohibit videos promoting medically unsubstantiated methods to prevent the coronavirus, and we quickly remove them when flagged to us” 
https://t.co/5F1sVE6nW8 #COVID19 #misinformation",
1242794473760882690,3,"@SakuraNoSeirei @Truthbomb_Queen @NathanielHart72 This is getting a bit sci-fi, but:

Females are humans whose developmental path since conception was toward dominant gonadal tissue of overies and müllerian reproductive structures. 

If you suddenly produced a large gamete in the absence of the above, no you're not female.",
