ID,Text,Label
1256780514666536960,"Philippine health department reported the most number of #COVID19 recoveries in a single day.

Here are the rest of today’s biggest news on COVID-19, locally and worldwide (March 29, 2020)

https://t.co/CMJ1iz8FKO

THREAD https://t.co/UEYPlWL7Aj",2
1243369312586321920,"DISAPPEARANCE OF 21 MILLION CELL PHONE ACCOUNTS IN CHINA OVER PAST THREE MONTHS!

Suggests high 5G casualties.

https://t.co/8JuF9yG1Sl …",3
1246363924087418880,"Eamonn Holmes in calculated playing to the lunatic fringe shocker - ""many people are saying"" https://t.co/6kSc8KCMN9",2
1258021766028341248,@centerinventor1 @skorpblossom @MShagalaih @dannahy_tina @elfie111 @straysneedlove @LesleyKempson @MondeeRedman @Green_Weem @LSociologist @elaine_kingett @Candlelyns_Cry @chiquibon2 @YvHall @FaustiniMary @DailyPerkExpres @EdTrue3 @paultdove @lLizykowski @saundersvon @ToniBee1045 @MussariJ @hanke_ray @LATrujillo3 @newstart43 @OriginalOmSki @simeon95260 @StopUKPoverty @pats54 @nottaporter @nasrene41 I also do not kill or exploit animals. But now to keep them away it may be only option animals are a very real rising threat. Contagion 2: Animals Strike Back! Get started now Hollywood 😅😅😅😅,3
1248484416550080512,"@TerryGlavin @rolandparis @nspector4 @nytimes @CliveCHamilton @cburton001 @FredLitwin @raykwong @vshih2 @GordonGChang @David_Mulroney @globeandmail @nvanderklippe @cafreeland @Rory_Medcalf @RalphGoodale @JustinTrudeau @csiscanada @ASIO @FBI @AaronFriedberg @elyratner @FenellaSung1 @washingtonpost @DrBeeZee @comradewong @MichaelAuslen @Colinfreeze @HonJohnMcCallum @ianjamesyoung70 @CanadaChina @CanadaFP @CSIS @cse_cst @NSAGov @DHSgov @GCHQ @stevenchase @TorontoStar @nationalpost @jmohanmalik @MichaelDanbyMP @SCS_Disputes @Anne_MarieBrady @BethanyAllenEbr @joshrogin @thedailybeast @CIA Friend notes of #CCP's #compradors in US: ""consistent with...activity in Australia and New Zealand to co-opt leading political figures...description of the role as building bridges, arranging meetings etc. seems quite benign...advocating for #China soon becomes more than that""",1
1238782467022172166,"So the Gov is going to start tracking our mobile phones, see if we are doing what we are told. 5G Activated! 🧐O2 only to start with..so if your in hospital and you leave? what are they doing implanting chips? you could just leave your mobile and do one?

https://t.co/SpqAFcYtyE https://t.co/hLu72uvlVw",3
1248042524150816771,"Surely everything is “real” this time when #XiJinping visits #Wuhan during #COVID2019, except that the hospital he goes is Wuhan Workers Sanatorium near #Huoshenshan Hospital, not the real Huoshenshan, although both the TV news and the sign behind him say it is Huoshenshan. https://t.co/ttZrLEAnHJ",3
1250634850173964288,"You would think that during a pandemic like this libertarians would be bending over backward to prove that the market and civil society can bottom-up organize and enforce quarantines and business shutdowns better than and without state edicts.

Instead, we get this doofus: https://t.co/3q6itdIGXL",2
1232366197938716672,"Isolation is hitting my mum, she's telling me about Freemasons conspiracies, ""the younger generation are called the Illuminati"". ""Karen at work said she blames the 5G network for COVID-19"". 
Karen, is an antivaxer.",3
1230404768410943488,Is it just me or is apple marketing this covid conspiracy. By may well have the covid-20 5g and covid 5g plus pro,3
1253231422015447041,Facebook has removed a page belonging to conspiracy theorist David Icke after he spread unsubstantiated stories about #COVID19 https://t.co/WUGa0ZY2wF,2
1246115043248345090,"You'll heard about #MSM ripping down #conspiracy theories about #5G  #Health and #Coronavirus at the most installed installations at #Wuhan.
The #Chinese ain't having none of it people are now ripping down 5G towers in Wuhan ⚠️
#COVID19 #Corona #China 
https://t.co/16F1UdD5fO",3
1251133155324710917,"BREAKING UK health chief 'outraged and disgusted' at 'utter nonsense' claim 5G causes coronavirus as Covidiots target masts across the country
 https://t.co/Q6i9DD5hze",3
1246943976780898310,"This is very interesting.
Many have been trying to work out if and how 5G might be linked to CV19.

The fact Gates is so heavily invested in 5G makes this far more important now. It doesn’t prove a link, but it does suggest one probably exists.
https://t.co/NVwS3e3m2A",3
1244740622445051904,"This is your daily reminder that you have millions of friends and allies in the EU.

Also, your opponents are awful, I know. But remember what you are fighting FOR: peace, democracy, security, the international rule of law, fair taxation, the environment. Let that inspire you. https://t.co/vyJJ6XSJWS",1
1247164314303201281,"5G and coronavirus appear at same time so conspiracy theorists link it all and are burning masts.
🤦‍♂️
Given the correlation between the rise of violent crime and the purchase of refrigerators since the 1950s, I’m surprised the tinfoil hat brigades aren’t burning their fridges too.",3
1251544870302384132,Dem Governor Who Banned Hydroxychloroquine Gets Caught Hoarding It | NewsRadio 740 KTRH | The Pursuit of Happiness https://t.co/SLrAdx6ie0,3
1249592589541670912,"@ChuckNovice @Bookhimdannom1 @BeardedGenius With respect mate, I've seen more than enough scientists who I trust dismissing this conspiracy theory and providing evidence to support their position. I'm not going to waste my time watching a YouTube video about it.",2
1233153444271345664,‘The worst kind of fake news’: UK government blasts 5G coronavirus conspiracy theories. For me because they have got defensive and labelled it makes it more of a concern. You never know in this world 🤔 https://t.co/vF5fzC7cze,3
1258381623919349760,"I don’t understand why we need to do this. We already know socioeconomic factors make different ethnicities more at risk. What exactly is this going to achieve other than political point-scoring? 

https://t.co/H10xzm29S0",3
1245716905190621186,"Apparently the government killed that Black The Ripper because he’s posted loads of stuff about 5G, just fuck off ahahhahhahs",3
1246197749902651392,@BBCNews Not coronavirus related but 5g with Hwawei is basically the same thing—CCP’s attempt to conquer the world,3
1177300687853473792,"Kamala — You’ve spent your whole career fighting for folks who’ve been written off and left behind — and no small part of that alongside Beau. From our family: thank you.

https://t.co/ePtRKVjzXB",3
1239809599869521920,@TheKellyO can you dispel a rumor of the coronavirus being related to the deployment of 5G frequency. This story is gaining traction on social media and other media related sites,3
1250531498245193729,Why are 5g poles being installed?????? while we are all off the street .....why is this classed as essential work ????? What am I missing#Covid_19 #coronavirusuk #COVID19 #london #5G #UnitedKingdom,3
1247574977752092674,I told myself I wasn't gonna post about this virus shit... But the ignorance amongst you fear filled sheep is sickening. You can not obtain other species tissue unless by injection. A virus cannot be caught. A virus is specific-cell created inside a body for cleansing.,3
1246532515273289729,"Bill Gates predicts the 'next threat' will be a bio terror attack and Stephen Colbert can't contain his laughter.

They desensitize you and tell you what will be coming.

This is the mass media's greatest manipulation. 

Symbolism will be their downfall.

#SheepNoMore 
#QAnon

👀 https://t.co/tweU5RJJL6 https://t.co/PfUrsR1d7F",1
1248940128283869185,@GodFamilyJesus @QTheWakeUp This vaccine is nothing more than a microchip delivery system that works with the 5G network. It is meant to harm and control us. The corona virus is just an excuse to whip up a “vaccine.”,3
1246938590959067137,@Botanygeek They’ve pivoted. Now saying that viruses don’t exist and this pandemic has been created using 5G to convince us all to accept a vaccine that will kill/sterilise us all. I wish I was joking!,3
1248469241348493313,"Incoming WH Chief of Staff Mark Meadows to WH pool on potential NYC area quarantine: “We’re evaluating those options right now”

Via @finnygo",1
1245864219385319426,"Feeling stressed? Missing your friends? Bored in lockdown? Aroha, brand new chatbot might be able to help. Try it here https://t.co/R450HuwbPi &amp; let us know what you think.
#coronavirus #covid19 #coronavirusnz @abetterstartnz @StasiakSylman @MadameOrrocks @FMHS_UoA @AraTaiohi https://t.co/hZUCrdRktl",3
1234128926181666818,"With thanks to the World Health Organisation we're going to dispel a few #Coronavirus myths

19, viruses cannot travel on radio waves/mobile networks and #COVID19 is still spreading in countries that do not have 5G mobile networks

#TeamBradford
#MakeSureItAddsUp 
#CouncilsCan https://t.co/4KuHsJQsNR",3
1246435265406697472,What do you guys think about the #5G transmitter that they're putting up during this coronavirus pandemic? Are you for it or against it?,3
1253280849698619392,"I'm going to go out on a limb here, and guess that wireless 5G has not been deployed in this rural area. So there goes one big conspiracy theory... https://t.co/UlIilpa7DT",3
1246087015034216454,"These theories focus on two points:

1) That Wuhan was first to roll out 5G in China. It wasn't. It was one 16 cities in China to deploy 5G around the same time.

https://t.co/vQehiU8z0T",3
1252369640526757888,Right now this situation is being monitored. Currently there is no Tsunami threat to the Washington Coast https://t.co/ytmwx6REFJ,3
1239387203433713664,"The only thing some Chinese plants are manufacturing is false data, a @Caixin investigation has found. https://t.co/I4wYJlQ2o0",3
1246801006387777537,"#Day9ofLockdown My Doctor Friend, said we have 1.3 Million People in #Gauteng thats HIV +, now I have no intention to argue with those figures from a medical doctor

My argument whats more dangerous HIV or Corona or 5G for our people in GP?",2
1246730158947446785,"The Corona Hoax...

They dying to install that new 5G technology they got planned...
They can't wait! 

So tell me fuckers what exactly got you going through all this trouble for if we are so inferior???

I mean...
You say it's to control the population...",3
1245090416837484547,If I see one more post about Coronavirus symptoms being the same as radiation poisoning I will die. They're not even SIMILAR. 5G did not start Coronavirus 😭😭,1
1247957626249523204,". @XilinxInc sells chips for #5G base stations, and had grand ambitions for its sales in the space. But last week the company announced layoffs and a ""pause"" in 5G buildouts. https://t.co/csrLDkqR3T?

Is this a canary in a coal mine?",3
1246791282543996928,"So last year 37,000 Americans died from the common Flu. It averages between 27,000 and 70,000 per year. Nothing is shut down, life &amp; the economy go on. At this moment there are 546 confirmed cases of CoronaVirus, with 22 deaths. Think about that!",3
1249774356902735882,"From an interview with an obscure Belgian doctor to apparent arson attacks in the UK, the unfounded claim that #coronavirus is linked to #5G has spread unlike any other. We debunk the conspiracy theory here: https://t.co/J87XGdXsR2",3
1250192276959236096,this 5G information is not a conspiracy theory its legit they showing data and results so if thats the case you can contract the virus to some extent while in your house on your phone.,3
1248660332450545665,BREAKING: Eamonn Holmes probed by Ofcom over 5G coronavirus claims after 400 This Morning complaints https://t.co/R14Wn6cLOf,2
1247792244960026624,"Sarah Kendzior: Advertising is getting the attention but harassment was important--it drove women off social media, they were less likely to stand up for themselves, to admit they were Hillary supporters. @sarahkendzior https://t.co/HIwtVwHiHh",2
1247433842916577280,The amount of people that believe 5g is causing coronavirus is fucking wild. These same people probably believe chocolate milk comes from brown cows.,3
1247107902168608769,Sweet @vodafoneNL has launched 5G officially in The Netherlands but 5G seems just as fast as 4G+ at 138mbs but sadly upload speed sux at 6mbs... But I guess it's ok compared to @NBN_Australia #5G also it chews through battery life https://t.co/EtcFAXFg8a,3
1254042480280055811,"Michelle Miller, VP of @Verizon Consumer Group, discusses how the company is managing connectivity challenges presented by #COVID19, @BlueJeansNet, and the outlook for wider 5G deployment across the Dallas Region in our latest Confronting COVID-19 Q&amp;A. https://t.co/Usk8vm0WH9",3
1248556123868798976,One has only to study the facts surrounding the COVID-19 outbreak to determine whether or not there is anything unusual or noteworthy about it: ...,1
1246402698494296064,"@Project_Veritas 08/07/2019 White House Is Drafting Executive Order to Tackle Tech Giant Anti-Conservative Bias 
""TRUTH is the new hate speech.""
https://t.co/3CstrG1hOs #Qanon #ProjectMockingbird #MAGA #MakeAmericaGreatAgain",3
1253540896328515584,@All_That_Jas__ She deleted everything. Basically saying that 5G is the cause of the Corona virus. Ig was a serious of tweets and some video.,3
1247980560452128777,Jesuit educated Trump held an illuminated globe between the Egyptian President &amp; Saudi King playing his Hollywood role as the Phoenix; America intentionally self sacrificed as “New Atlantis”;,1
1257462514952146944,"@drippingtape @JuliansRum 5G is a weapon and mass control technology.
MUCH OF IT IS DUE TO THE ELECTRONIC POLLUTION ALREADY IN THE ATMOSPHERE, the many lazers with their various frequencies beaming through our tender organs at all times, from cell phones, to wireless routers, to smart meters, and so on.",3
1241167602539474947,"The Monday PDS is Live!  

We talk 5G coronavirus conspiracy theories being pushed by celebs, this weird Ezra Miller situation, Corona Karen &amp; more

https://t.co/lNYBWQpvw6 https://t.co/c7mV57MyXh",2
1251795736619921408,"Plausible...we get bombarded every day with frequencies that aren't conducive to our health. POTUS knows about 5G as an immunity disruptor, so.... If there's been specific genetic targeting, as some have said (i.e., the Uyghur people near Wuhan)...🤷‍♀️ https://t.co/ZCP4IeHyqk",2
1247482439137726469,"The first quarterly report of listed banks: half of the net profit increased by more than 10%, and the total non-performing loans of 29 banks totaled 1.47 trillion yuan. 

#Blockchain #News #China #AI #Crypto #Fintech #Defi #5G #BigData $BTC #Bitcoin #DCEP #COVIDー19 #company",3
1240642319407251457,"Coronavirus: 5G ‘certainly delayed’ in Europe and UK, there is no way we should still be dealing with Chinese State Security associate Huawei now or any time in the future. 🤬 https://t.co/pgE3sJii3T",3
1246507098860449792,"@stalling_e @Knickstape2005 @Woodshed_1914 @stateofthenewy1 @AJTheManChild @rahmmagick @knickanator @mikenieve @BunchRegal @theline4two @JerrelXL @Ant4418 @Rick__War @eepdllc @Byrons360 @TruePG718 @Trace_AVP @0oty_Mac @DonaldP47082631 @SquareBidness @juliettas70s @Freekeith @IanChisolm @Iam_P45 @Chuck1one @shamiek7 @ed_tsunoda @Golfballl @RobertSParis1 @SBADJ1 @SwordsLiquidity @net_steven @BigFreezie @TMal761 @MrAlexCollins @miya90094826 @jaesofamous @LooseJointny @CAU_59 @Jaelin_Taylor @JoelGlenn @YankeesKnicks99 @KnicksFTW_HOTK @NYK247_4EVER @Michael59413281 @BrettJKoppel @simonbalac @TheKOTShow @11Jayt @Marxman35 I think the NBA has the perfect excuse to help out the Knicks, but this is a mega-star less draft...oh well🤷🏾‍♂️",3
1249728833751785473,"3. This new reporting indicates that Pentagon officials were  ""stunned"" that Trump chose the most ""extreme measure""",2
1246401097046114304,I’m a bit concerned that we have a portion of the population who believes the #coronavirus was caused by #5G cellphone towers. But should I be when we have a president who thinks wind turbines cause cancer? 🤷🏻‍♂️,3
1244040159982690304,"Bill Gates discusses coronavirus pandemic, viral conspiracy theory involving himself and 5G https://t.co/z7YZeDkEBk",3
1254757614967123968,"Eamonn Holmes is blasted for 'irresponsible' claim that it suits the 'state narrative' to dismiss bizarre 5G coronavirus conspiracy theory
via https://t.co/VSUl7QLy5e https://t.co/1nlLtfdPHR",3
1249694082999386114,Former Grand Mufti of Egypt Sheikh Ali Gomaa blames 5G technology for the Wuhan Coronavirus https://t.co/98Rg9YKO8V,3
1246426957543243777,"Today I pray for our local, state, federal governments and our vulnerable population to find a way out of this pandemic.May God, protect our elderly and those suffering from the chronic disease. I also pray for provision for those in need, especially in this lockdown situation",3
1254690008566509569,"The UK now having to reassure the public that 5G signal masts will not suck all oxygen from the atmosphere, or are transmitting Covid19.

I wish I was joking, but people are setting fire to 5G masts over this.",3
1220100290319392769,"@JB_aKING @jppenguin69 one minute it’s not then the next minute you’re saying it’s just like the flu. people in california are reporting their family members dead from this virus. it’s very much real, how is it the government when people all over the world are dying not just in this country",1
1246604916371501057,@GregAbbott_TX You know why ppl who havent traveled are getting coronavirus? Because it's in the chemtrails yall put in the sky!!! That or the 5G towers yall keep ignoring! this an excuse to lock everyone down! you're a shitty governor!,2
1253575230011801600,This evening by 5pm let talk about COVID-19 &amp; 5G Electromagnetic Radiation with Dr. SYDNEY on top  ‘TALK AM AS E BE’ Live on IG @smileglobal1 #talkamasebewithmrbrown #talkamasebeliveonsmileglobal1 #talkamasebeontopsmileglobal #makewehearam https://t.co/MXSB8bkOIh,3
1251988652424650758,MICROSOFT’S US20200097951 PATENT FOR CRYPTOCURRENCY SYSTEM USING BODY ACTIVITY DATA Filed In 2019 In Preparation For 5G DEPLOYMENT AND COVID-19 CORONAVIRUS https://t.co/NobY3PULX4 https://t.co/VrwrY0Xz2L,1
1258533072741392385,"Russia now has the worst exponential explosion of Covid-19, suddenly rising to 5th largest number of cases in the world after USA, Italy, Spain &amp; UK with 177,160 cases, but still #18 in terms of deaths w 1,625: Set for high death rate
https://t.co/igByGLUckC",3
1246146361151467521,"re: London Real TV’s David Icke video was removed by YouTube shortly after it was posted. 

This was @LondonRealTV’s first interview removal in 9 years, including several other interviews with Icke. 

Why? YouTube bans videos linking 5G and COVID-19 

https://t.co/5aEGiv7pZ5",2
1246396791978852352,"Hear me out, WHAT IF, this corona virus was made to force the majority to start depending on online technology as a preparation to introduce the 5G technology 🧐🧐",3
1246914294253522944,So Covid-19 is the third coronavirus and actually SARS2? China have been sitting on 5G for a long long time.,3
1247518818575900674,"#Huawei invites global operators and partners to come together to share how #5G is helping win the fight against #COVID19. Want to join in the conversation? Register for the 5G+, Better World Summit livestream today: https://t.co/08HnXG5jBd #5GBetterWorld",1
1242224852188225550,"Bit late to the party 😕
Not only do the kids take longer to get off to bed (no school I guess) but it seems I also caught the last 5mins of #Countryfile for that truly authentic #DoctorWho experience #spaceforall https://t.co/KZdy2wnr7Y",1
1237867298599235589,"It’s ok guys, President Trump says all we need to do is ingest ispropyl alcohol, inject sanitizer (with the help of our local doctor), and put our faces in UV lights and we will be cured of coronavirus! Pandemic over!!!",3
1258217466460876806,"India
13:55  GMT 05.03.2020Get short URL

New Delhi (Sputnik): India was set to go forward with its 5G trials in January this year, but they stand indefinitely delayed because of the coronavirus outbreak. Making use of the extra time, Indian ...
 
https://t.co/VS5ntJLR0Q https://t.co/uGogsKXOSS",3
1231295384506503170,"“Be contagious with hope—to your neighbors, to your colleagues and in the mirror, to yourself,” says @NIHDirector https://t.co/LoJctWk6AF https://t.co/n3OGAMTOeF",3
1240035164379648002,People that think 5g caused the coronavirus are the same people that believe in lizard people and 9/11 being fake 🥴🥴🥴 #5GCoronavirus,3
1242526892458151937,"I can't take you seriously if you are buying into this 5G causing covid-19 conspiracy... It's doesn't even make sense in the African context, imaphi lama 5G towers agulisayo In SA? Smh",3
1246728978938855424,@iSlimfit My PhD lecturer gave us an assignment on this. To use Bradford Hill Criteria to find any association or causation between 5G and COVID-19 😔😔😔,3
1229681045127278594,"@Placebo90511492 bro
. check out the promoted tweet.. same guys telling France they got them covered for covid masks as long as they give them exclusive rights to 5G installations there. .
catch 22 the 5G whats gona kill you.. https://t.co/QVi6Jn6zYD",1
1230667557788626944,"Pandemic!  Everyone get in your house.  Don't leave unless you're told you can for approved reasons.  Stay there until it's safe to come out.  It's dangerous out here.  Contagious, deadly, infectious diseases run amok.

We need to get our 5G towers installed right now.

*blink*",1
1244033638498476036,Bill Gates: Coronavirus Means We Need 'Digital Certificates' To Prove Who Received Vaccine - News Punch #coronavirus #id2020 #coverup #5G  https://t.co/vyywAKXJ70,1
1245087768482648066,"COVID-19: PRESIDENT Kenyatta announces no movement in and out of Nairobi Metropolitan area, and Kilifi, Kwale, Mombasa for 21 days. https://t.co/9dh7d9bOon",3
1241402890268413953,"I ordered donuts because I have no self control and the girl who dropped them off excitedly told me that I was her first ever delivery and she was really grateful to have work and now I am giving her an EVEN BIGGER TIP than I'd planned because it's rough out there, man",3
1247528127078617090,"@robfree0 @Huawei I just watched the video related between 5G and Covid, and then open twitter and this shite comes for me, WTF is going here",3
1242360982640291840,"Conspiracy nuts love spurious connections, such as the one between 5G and Wuhan. So how about this: Ericsson is one of only three major manufacturers of 5G networks. They are based in Sweden. Sweden is the only European country where people act like they never heard of COVID-19.",3
1241866089887199232,When your mum and sisters start taking about 5g causing coronavirus and vaccine conspiracies 🙄 https://t.co/llDy5ursky,1
1248329811036160009,30 students from Be'er Sheva have been ordered to be quarantined at home since they were in the same cave that the coronavirus infected Korean group visited. The teacher of the class felt unwell and was quarantined at hospital.,3
1229880971698360320,"China still working on 5G network. US jitters &amp; declare it would undermine Security of Allied States. US scientists now in the Lab to quickly counter China. This is how a state should reason. ""Rason de tat."" 

Not pledging  N35m for anyone with cure to CoronaVirus",3
1247198550989197312,"@danboy 2003. 3G introduced commercially. 2003 Outbreak of SARS
2009. 4G introduced. 2009 Outbreak of Swine Flu
2020. 5G introduced. 2020 Outbreak of CoronaVirus.",1
1246429750211612677,"@kristia72110544 @ultimate_kombo @MatAshimolowo Sooo you tryna say that all pastor Chris is saying bout 5G are true and you'd not debunk his false theories??

And him (Ashimolowo) coming out to speak againnst him is false??

Citing togetherness and what would Jesus do..?

Even Jesus will rebuke him for us..",3
1247440977972920320,"Thanks for all the feedback on our chat with Daniel Wild from @TheIPA this morning. It’s our role at the ABC to accommodate, and test, all viewpoints in Australian society, not just from one side of the spectrum. Thanks for watching! @BreakfastNews @abcnews #yourAbc https://t.co/t17ovDDskN",1
1253611974602211328,"We all have to be caution, this virus of a thing was made, prepared and shift to the world for the coming of 5G network. Doing 2g lunching, the disease that was sprayed is cancer, 3g was HIV, 4g was Ebola, now this Corona virus is meant for 5g . Be vigilant.",3
1254779899757248513,"Why are people hating on Putin for sending help packages to italy, it's not tactics, we're all human, hes trying to help save lives in a global crisis #covid19",3
1249753629621391360,"Top Tip: If you want to prevent the 5G spread of coronavirus and can't find a 5G mast in your area to burn down, don’t fret. Simply burn down a 2G mast and a 3G mast because 2 and 3 equals 5, I think.",3
1246832187841929217,"#Coronavirus myths and fake news circulating on social media can cost lives. We're working with online platforms to stop those seeking to profit from or exploit the crisis. Check your sources, trust health professionals. Together, let's set the record straight. https://t.co/TJK21rKLTL",3
1246118059460513792,"@Angel1350852961 @kathleenlessma3 @mleighdm23 @DeAnna4Congress I’ll be sure to take my COVID19 vaccine made of ground fetuses, thoughts and prayers and 5G rays outside the abortion clinic to achieve maximum efficiency. Stay stupid",3
1247154286712303622,"You scored “D” in Physics 111 and “F” in Physics 112 but now you are shouting 5G is the cause of corona. Well done ooo, professor of Electromagnetic radiation.",3
1241051614716268544,"Bill gates lying gun: data show gates became new crown conspiracy theory number one target, created the virus
 ( from silicon valley analysis of the lion article )
 On April 18, foreign media reported that after the outbreak of the new crown outbreak, a large number of https://t.co/DEHrmFDxgh",2
1256588126719533057,"PAY ATTENTION

Why has YouTube removed this video that had over 1million views &amp; was made by a 5G Expert? 

Why do I keep hearing &amp; seeing things that link Covid-19 to 5G &amp; the Digital Dollar?

Truth is every lie has some truth to it.
Question is: How much truth to this? 
👇 https://t.co/Esmc16lNLv",3
1246737204501786630,Funny how the same people that are afraid of soldiers enforcing quarantine are warning the FG to not bring 5G or Chinese doctors. https://t.co/X51DJlYsw6,1
1220369485955096576,"This 5G nonsense has got me all nostalgic for that time about twenty years ago when everyone panicked about mobile phones (which were then on 2G and about to get 3G) causing brain tumours. Millions had their brains cooked, do you remember?",3
1241782772563349510,"Their is no coronavirus, it’s all bullshit those 5G towers everyone keeps talking about is the what’s making everyone sick .. so yeah cover up and sanitize but that’s not what’s killing everyone",2
1243103083460100097,Wesleyan University student quarantined after displaying coronavirus symptoms https://t.co/JhrOaCK57R,3
1246119364987846659,"Politics of fear: Beyond the media-fuelled Covid-19 apocalypse 
Every time I try to objectively debate the “Covid-19 pandemic” with colleagues and acquaintances, am left with feeling that am talking to a wall.",1
1246118151181533191,"#5G conspiracy theorists set fire to a mobile mast after believing new technology sparked #coronavirus without realising it was a 4G tower 😱

https://t.co/OYNXpdRzFD @MailOnline
Cc @jblefevre60 @Paula_Piccard @SpirosMargaris @HaroldSinnott @Nicochan33 @DeepLearn007 @sallyeaves https://t.co/AD2Jsd2PU3",3
1250087832045182977,"'Conspiracy theorists BURN 5G masts' as UK mobile network providers are forced to deny 'baseless' claims that 'radiation sparked coronavirus' as they spread online 
via https://t.co/njIkBTJCpA https://t.co/CWsAXHmKed",3
1248526161069522944,"@Omojuwa @KashLiya @Omojuwa I saw ur post where you lambasted Apst Suleman for saying Medical kits will be used to spread Corona Virus in Africa.
Am still here paying attention to ur 5G/CORO banta.
The #Vaccine protest, #5G protest r happening. And U never had a page of research reports uploaded.",3
1249640234335318016,if i hear one more straight white male say that 5G cell towers and the chinese government are behind the whole coronavirus pandemic i’m gonna lose my mind hahahahahahahaha,3
1248060388991799297,"@KTHopkins FYI: “IS 5G SAFE?”—2nd Top Trending Google Search Term in Australia! Interest in 5G up 180%. Top related topic “5G HEALTH EFFECTS”—up 4,550%! Facebook members on main anti-5G page, tripled to 23,000! https://t.co/za6jiW4jiC",3
1250691276758028289,"America is missing out on a tourism boom. International visitor numbers surged 7% last year, but interest in US travel has slumped significantly, down about 4% in 2017 https://t.co/SFdJnZgWzD",3
1246499133290172416,Yeah I’m sure the dishwasher at outback who used to “microdose” acid at work is totally right about how 5g cell towers and coronavirus are related,1
1236183760787386368,5g rolled out in wuhan oct 31 2019--corona virus roughly mid to end of nov/first dec 2019--my theory is these people have been exposed to radiation waves from the 5g--microwaving people from the inside out!,3
1242609888456572939,#ThisMorning host Eamonn Holmes clarifies comments about coronavirus and 5G after facing backlash https://t.co/Pu5W5fwRCF,3
1242410421379895296,@JamesRider3 @RustyAway @Andrewemcameron @AanthanurDC @Article3S @IngersolRobert @ILuvCO2 @OpenTechPark @FChecker76 @AgtRigor @OscarsWild1 @doom37455413 @_42________ @glinch72 @SpurglyD @craigthomler @FeynmanFreaky @Jamz129 @Ozwino @ElectroPig @equi_noctis @Zerilos @Bitakarma @DisorderDipolar @BlknWhtKat @janineyve @follz1 @ItsTheAtmospher @dhaessel0 @HuntinHippy @KarlRobinson02 @desenviron @piersmorgan @GMB @CraigKellyMP @murpharoo @zalisteggall @drkerrynphelps @PeterWSinclair @Lauratobin1 @susannareid100 @hughriminton @MarkFerguson_7 @lenoretaylor Since Antarctica hasn't been around as Antarctica since the beginning of geological time I can safely say that it hasn't been happening.,3
1246797036957073408,"Is it a coincidence that #5G harms the blood-brain barrier and Wuhan pneumonia causes viral encephalitis? 
#Wuhan #Coronavirus #WuhanCoronavirus #WuhanVirus #wuhan400 #CoronaVirusSeattle #CoronaVirusUpdate #COVID2019 #5gthatworks #5G反対 https://t.co/QZnn4ZoFdX",3
1251267390513524739,It’s true tho bill gates designed the 5G to activate the corona laying dormant in the vaccines &amp; that’s why I can’t get a girlfriend,2
1247141904728444929,"Sooooo new conspiracy alert! Every time there’s been a pandemic in the last 150 years, it starts with a quantum leap of electrification on the earth. This time ... it was 5G ... and where was the first place covered city to have it ?? Wuhan, China.",3
1239710507050897412,A Conspiracy Theory That 5G Is Causing The Coronavirus Is Spreading Alongside The Pandemic https://t.co/zzhnvGmntX via @broderick,3
1237985439476154369,"They have been a threat for years with back doors way to spy UK moves to drop Huawei as 5G vendor, citing China coronavirus transparency https://t.co/Qz8feM4epQ via @nypost",3
1246381298907840512,Celebrities criticised for 'fanning flames' of 5G coronavirus conspiracy theories after reports of phone masts set on fire https://t.co/CKn5lSaCzs #NewsSuite https://t.co/Dq1gc1Q0oD,3
1237721011740725248,"i understand people do not like to hear about bigoted family memebers, but arguing with my dad’s family om fb that corona was not caused by 5G and bill gates has been willllld",3
1242594899943403520,Could COVID-19 be a Respiratory Illness caused by EMF #5GCoronavirus . Was there a EMF 5G systems test in Wuhan? Do Huawei have a HAARP like 5G capability to address a specific router?  (Wuhan/Milan/Seattle) https://www.5g https://t.co/XMrWmJ0ijs,3
1257486876493197317,"The conspiracy theories are cross-contaminating. I just saw ""those new 5G Telecoms Towers are what's giving us all the Coronavirus!""",3
1256918347146563584,In agreement #5G #5GKILLS #5GMindControl &amp; read #TheCleanUpSaga for more non fiction #coronavirus #Covid_19 #Bioweapon #StayHome while the #5GTOWERS are erected ? Without your permission &amp; cancer causing. Watch #ErinBrockovich movie &amp; #QueensSpeech is BS. #ChinaLiedPeopleDied https://t.co/xHJ3szluCv,3
1253733396574015490,Comments Thread For: Amir Khan Explains Wild Conspiracy Theory Linking Coronavirus With 5G Rollout https://t.co/9P0Tc0gqpB,3
1237856896687599621,"She was removed for ""policy reasons""

...and deported after IT specs looked into her computer.

Sources say this comes several months after IT specialists for the NML entered Qiu's office after-hours and replaced her computer. Her regular trips to China also started being denied.",3
1251631260881084419,"VIDEO: Churches were shut down in Nigeria during 1918 pandemic – Pastor Sam Adeyemi debunks Pastor Chris’ claim on Antichrist, 5G and Coronavirus https://t.co/ezHQMzs7M0",3
1246455183187628037,"5G Virus Conspiracy Theory Fueled by Coordinated Effort- Ryan Gallagher

A conspiracy theory linking 5G technology to the outbreak of the coronavirus is quickly gaining momentum, with celebrities including actor Woody Harrelson promoting the idea.
 https://t.co/3k1AvsRhHM",3
